trade_date,top_n,cash,holdings_value,equity,turnover,gross_return,net_return,cost,benchmark_return
20250108,50,7.639755494892597e-11,2269910.8272998743,2269910.8272998743,0.16863934004463949,0.006241032861940665,0.006030128234571164,475.8651692009894,-0.0018150707349940953
20250109,50,-1.8189894035458565e-11,2305719.6669701426,2305719.6669701426,0.1495917550492054,0.015962522182017436,0.01577543894658806,424.6622617070811,-0.0024643624763153182
20250110,50,-1.8189894035458565e-11,2221045.3465853767,2221045.3465853767,0.15571424253867422,-0.036528857060931674,-0.03672359723419161,449.016247434692,-0.012539216550759513
20250113,50,-1.8189894035458565e-12,2194566.4901662837,2194566.4901662837,0.005953396658574257,-0.011914353633744157,-0.011921799102301733,16.536723292775513,-0.0026705028286013732
20250114,50,-2.6193447411060333e-10,2413460.6077876315,2413460.607787631,1.529700962599032,0.10165675357993109,0.09974367083530988,4198.38728426081,0.026333420460855406
20250115,50,-8.003553375601768e-11,2413122.352371372,2413122.352371372,0.16703590738851212,6.874564124759175e-05,-0.00014015369265518718,504.17031336698017,-0.006416240428871345
20250116,50,1.8189894035458565e-11,2436219.483821056,2436219.483821056,0.15163110683381548,0.009761105046213858,0.00957147134582148,457.6093211799544,0.001147937342895089
20250117,50,4.3655745685100555e-11,2408415.637587529,2408415.637587529,0.14834247335941333,-0.011227180843338513,-0.011412701695463934,451.9695146028124,0.003146866542629967
20250120,50,3.410605131648481e-12,2395276.9134393395,2395276.9134393395,0.006109664640665009,-0.005447698261614398,-0.00545533916286578,18.402466059271124,0.004546679156274047
20250121,50,-4.3655745685100555e-10,2370086.421471806,2370086.4214718053,1.5349208388348685,-0.008597123902748471,-0.010516734756718993,4597.999561303281,0.0007671927581140991
20250122,50,1.0186340659856796e-10,2320916.5207304736,2320916.5207304736,0.16877453501653855,-0.020534963356939606,-0.020746037062563172,500.26292362795925,-0.009288150425773356
20250123,50,-4.729372449219227e-11,2289013.6012127497,2289013.6012127497,0.14751929643563805,-0.013561336729167595,-0.013745828095395263,428.1890598099159,0.0017717331022466531
20250124,50,6.184563972055912e-11,2328810.8056032714,2328810.8056032714,0.1536693633186256,0.017578363624457083,0.01738618082891108,439.90903292400964,0.007655562720718434
20250127,50,0.0,2285856.549312727,2285856.549312727,0.015486661141794453,-0.01842534900444648,-0.01844471701487882,45.10443197814811,-0.004117939283883265
20250205,50,2.3283064365386963e-10,2354674.904301812,2354674.904301812,1.5279181425107808,0.03201700959547149,0.030106156490780744,4367.936084132067,-0.005762362551355316
20250206,50,-1.0913936421275139e-11,2480778.0320008905,2480778.0320008905,0.1723894334179013,0.05376996316398053,0.05355436857491358,507.6551683791151,0.012581168146756472
20250207,50,-4.729372449219227e-11,2586008.7906062393,2586008.7906062393,0.14419213987533594,0.04259878021659347,0.04241844987657939,447.3595460104217,0.012977774668958997
20250210,50,-4.729372449219227e-11,2740920.009588901,2740920.009588901,0.15031772570532687,0.06009158449909635,0.059903593346388284,486.1467734591208,0.00214735119259557
20250211,50,3.637978807091713e-12,2776382.858162434,2776382.858162434,0.015354028704654557,0.012957503309354523,0.012938301172405131,52.631521391183156,-0.004595312999142842
20250212,50,9.313225746154785e-10,2827535.621300965,2827535.621300966,1.5137847694083495,0.02031742440400741,0.01842424685347166,5256.18569876528,0.009457950369587964
20250213,50,-5.4569682106375694e-11,2743478.687384743,2743478.687384743,0.17318057436268267,-0.02951140006316466,-0.029727984073123048,612.3990031613876,-0.0037557192387680516
20250214,50,4.729372449219227e-11,2729804.8115223525,2729804.8115223525,0.14211157180743877,-0.004806409483141816,-0.0049841378120655255,487.59388254684234,0.008672852121708985
20250217,50,-2.1827872842550278e-11,2801424.8665072783,2801424.8665072783,0.1551118078295003,0.026430314963378887,0.026236328210215376,529.5459721572041,0.002129926858497555
20250218,50,-9.094947017729282e-12,2722130.3191533964,2722130.3191533964,0.01590113778479749,-0.028285190919326575,-0.0283050772847403,55.71015857439988,-0.008769168289908702
20250219,50,-6.111804395914078e-10,2813364.637746595,2813364.6377465944,1.4937841553017586,0.03538394342587359,0.03351577914960835,5085.38661758112,0.006996887049368183
20250220,50,9.094947017729282e-11,2882081.8817558936,2882081.8817558936,0.1781009239572751,0.024648026406396406,0.024425288882687912,626.6418727005919,-0.0028588431505905954
20250221,50,-6.912159733474255e-11,2948302.538833588,2948302.538833588,0.14399827354819314,0.023156762315873936,0.022976674429995514,519.0280330132266,0.012611202042792646
20250224,50,4.001776687800884e-11,2935136.2569526555,2935136.2569526555,0.15759061014333994,-0.004268629214411845,-0.004465716020494059,581.0715307428002,-0.00219359629040905
20250225,50,5.9117155615240335e-12,2918740.4678440294,2918740.4678440294,0.015525048204343072,-0.0055666241765605085,-0.005586040194825115,56.98865917396833,-0.011100640451211952
20250226,50,-2.0372681319713593e-10,2970161.942188746,2970161.942188746,1.5095505268484501,0.01950557538588571,0.017617693286275493,5510.237882651125,0.008735061870637661
20250227,50,1.0550138540565968e-10,2995080.0169248506,2995080.0169248506,0.1714878309577718,0.008603933731805569,0.008389466709597171,637.0017872176977,0.0020643235292401307
20250228,50,0.0,2917174.317893677,2917174.317893677,0.1428141305398646,-0.025832617638673838,-0.026011224605332006,534.9421567214174,-0.01967361890815733
20250303,50,5.093170329928398e-11,3025402.947640979,3025402.947640979,0.15815779753658618,0.037298297504626765,0.0371005013596335,577.0058343526227,-0.000404853543350181
20250304,50,-7.275957614183426e-12,3133119.5751498486,3133119.5751498486,0.01637405216089508,0.03562453761797357,0.03560405981387049,61.953608894946356,-0.0008365750079118994
20250305,50,-2.0372681319713593e-10,3184223.328895058,3184223.328895058,1.516258416141581,0.01820709253344366,0.0163108213776888,5941.244277887552,0.004465589188650476
20250306,50,7.639755494892597e-11,3195475.5114096967,3195475.5114096967,0.17318396995929589,0.0037503173177684257,0.003533729061190982,689.6653793584929,0.013751525725120839
20250307,50,-7.275957614183426e-11,3206740.683809633,3206740.683809633,0.13841918268862746,0.0036984614116777337,0.0035253508780501708,553.1704709740542,-0.0030894509881347343
20250310,50,5.4569682106375694e-11,3265385.6890930906,3265385.6890930906,0.16237158288228284,0.01849110706823276,0.018288041056624182,651.1800409244424,-0.003857110761489757
20250311,50,8.640199666842818e-12,3295054.675890864,3295054.675890864,0.016343483459092242,0.009106345382074998,0.009085905807963979,66.74309279295825,0.0032106226381793945
20250312,50,-4.0745362639427185e-10,3298930.2910157135,3298930.291015713,1.5231563659348681,0.00308108935266449,0.0011761914462926626,6276.742753485015,-0.003598757674812214
20250313,50,1.3096723705530167e-10,3276597.449328128,3276597.449328128,0.1639212751108696,-0.006564718122325064,-0.0067697222182615535,676.294221867393,-0.003985555727998191
20250314,50,1.2369127944111824e-10,3359161.5280815694,3359161.5280815694,0.13753914207343634,0.025370124754496626,0.025198114821938677,563.6073062788905,0.02428108769263604
20250317,50,-2.546585164964199e-11,3385220.1487459308,3385220.1487459308,0.16563195341914816,0.007964621219356705,0.007757477705826021,695.8285214439736,-0.00243827823527365
20250318,50,9.549694368615746e-12,3450518.3696218347,3450518.3696218347,0.017512502790715225,0.01931111114518891,0.019289209565910737,74.14166746135382,0.0027360222995087558
20250319,50,-1.3969838619232178e-09,3314461.923966885,3314461.9239668837,1.499571583665543,-0.0375553241857729,-0.03943072636644518,6471.109674838501,0.0006100970703337705
20250320,50,-8.731149137020111e-11,3288147.5346547277,3288147.5346547277,0.16275059666653818,-0.00773572430995384,-0.007939264325794948,674.62563250892,-0.008771752205892658
20250321,50,4.729372449219227e-11,3211508.368963107,3211508.368963107,0.13421060190051418,-0.023139855682225763,-0.023307702858189505,551.9062778435502,-0.015168886637703216
20250324,50,-9.822542779147625e-11,3184075.089813334,3184075.089813334,0.16222260939493258,-0.008339299236781006,-0.008542178938375389,651.5498595633551,0.005148037563891261
20250325,50,3.183231456205249e-12,3246310.000724113,3246310.000724113,0.01729080938477482,0.019567303730099406,0.01954567940620633,68.853471041486,-0.0006489449174740258
20250326,50,-6.693881005048752e-10,3247566.7901714584,3247566.790171458,1.502564760162876,0.0022662895255600723,0.00038714400259509674,6100.288904017477,-0.00329031765698351
20250327,50,-5.4569682106375694e-11,3272999.987078966,3272999.987078966,0.15954194604914781,0.008030989503410524,0.00783146230725107,647.9778959836657,0.003330929367335367
20250328,50,-2.546585164964199e-11,3199624.4514647457,3199624.4514647457,0.14050910797954114,-0.02224271018733215,-0.022418434434430146,575.1454584811344,-0.004385476729204085
20250331,50,-8.36735125631094e-11,3163352.4962087553,3163352.4962087553,0.16030894956921007,-0.011135830005143066,-0.011336316435319627,641.481284179931,-0.007116070832446364
20250401,50,0.0,3204638.336053079,3204638.336053079,0.01714861626733831,0.013072739352598228,0.013051292859017183,67.84281900426552,9.736821308825583e-05
20250402,50,-2.9103830456733704e-10,3224063.9278515796,3224063.927851579,1.5180293908336469,0.007960197089446952,0.006061711107913981,6083.960956879453,-0.0008483971215664798
20250403,50,4.729372449219227e-11,3247429.126650163,3247429.126650163,0.15790939724142117,0.007444611886741503,0.0072471263974451805,636.7058423147223,-0.005890866967951491
20250407,50,-2.546585164964199e-11,2729572.3581206566,2729572.3581206566,0.11836835567102738,-0.15931865390396882,-0.1594666883657886,480.7314230612561,-0.07045514967046262
20250408,50,-1.382431946694851e-10,2889999.64523992,2889999.64523992,0.1680223144912891,0.05898391363698896,0.058773780677394916,573.5731180376171,0.017082996163803488
20250409,50,3.183231456205249e-12,3158705.140230252,3158705.140230252,0.02213546105805633,0.09300537450877355,0.09297769134086686,80.00434542897067,0.009870632380828193
20250410,50,1.1641532182693481e-10,3270525.1031339155,3270525.1031339155,1.545513186360759,0.03733342806310258,0.03540057015119569,6105.328221675043,0.013106454027012049
20250411,50,1.0550138540565968e-10,3347677.819439389,3347677.819439389,0.15789589321420916,0.023787783266662865,0.023590314665844714,645.8260160565568,0.00412346061303448
20250414,50,7.639755494892597e-11,3474646.3532290794,3474646.3532290794,0.12706465421743846,0.03808625592499171,0.037927345652083444,531.9803958960159,0.0022998164492906703
20250415,50,8.003553375601768e-11,3443229.0324118393,3443229.0324118393,0.17064558325737844,-0.008828462126293735,-0.009041875812208389,741.5370854926211,0.0005566695508354425
20250416,50,8.185452315956354e-12,3374224.082231402,3374224.082231402,0.022994212066566246,-0.02001200968622452,-0.02004076682987954,99.01743192225554,0.003080265023603479
20250417,50,7.8580342233181e-10,3434503.140555388,3434503.1405553888,1.5195971676111686,0.019765015500740057,0.017864568817884674,6412.532964287427,-0.00015858162768633832
20250418,50,-1.0186340659856796e-10,3475641.002108419,3475641.002108419,0.1575562885249126,0.012174864216276893,0.011977820333679334,676.7478336081338,7.976730744463367e-05
20250421,50,7.275957614183426e-11,3516917.02400815,3516917.02400815,0.12083142260379726,0.01202691612662643,0.011875801290953891,525.2209188905048,0.003275685794360994
20250422,50,8.36735125631094e-11,3490232.6551343556,3490232.6551343556,0.16486419682545825,-0.007381248692010067,-0.0075874320297107944,725.1296904263178,-0.00024529175372134393
20250423,50,8.185452315956354e-12,3534094.060288409,3534094.060288409,0.023260923513764683,0.012595990814417979,0.01256690011467576,101.53331020050528,0.0007743755325448909
20250424,50,0.0,3439806.6504923627,3439806.6504923627,1.4735869015246068,-0.02483646682961782,-0.026679371909063332,6512.9998949436085,-0.0006667753928667475
20250425,50,3.637978807091713e-12,3249432.1331783156,3249432.1331783156,0.1601198667375878,-0.05514429020253997,-0.05534454016094115,688.8211386692171,0.0006966308203342209
20250428,50,-1.8189894035458565e-11,3251681.939696496,3251681.939696496,0.11758304300318102,0.0008394214658082877,0.0006923691358895478,477.83656609732867,-0.001419305239403923
20250429,50,1.2005330063402653e-10,2845543.3144534384,2845543.3144534384,0.14742888393623602,-0.1247167137484605,-0.12490109204252786,599.5395688907828,-0.0017299734177331771
20250430,50,5.4569682106375694e-12,3154170.640143828,3154170.640143828,0.02226314576282916,0.1084877366541468,0.10845989380051657,79.22804600315266,-0.0011936711113711418
20250506,50,-6.693881005048752e-10,3423801.5444793645,3423801.544479364,1.3597731605064116,0.08718449740784617,0.08548393067384619,5363.877663988132,0.01007059806997379
20250507,50,1.5279510989785194e-10,3447797.2508165003,3447797.2508165003,0.36528304788372484,0.00746533024356677,0.007008498017599063,1564.1028808359513,0.006061269004120851
20250508,50,-7.275957614183426e-11,3532426.03868625,3532426.03868625,0.11648016163393721,0.024691428404457483,0.02454575536589565,502.2511018711228,0.005550983955379785
20250509,50,-1.382431946694851e-10,3514252.12719733,3514252.12719733,0.19492816670884675,-0.004901098866190612,-0.005144880965626375,861.1422358125363,-0.0017492554886566758
20250512,50,1.6825651982799172e-11,3632843.025292244,3632843.025292244,0.0193161182417505,0.03376985725093018,0.03374570002451471,84.89458431749227,0.011557771724635346
20250513,50,-8.440110832452774e-10,3668050.9070426263,3668050.9070426254,1.3648564735044157,0.011398474584789264,0.009691550530881887,6200.987143941321,0.0014518804456762346
20250514,50,5.093170329928398e-11,3665991.3010152983,3665991.3010152983,0.3403674681175367,-0.00013582658642441459,-0.0005614987576569863,1561.3871937923138,0.012050664094831687
20250515,50,5.4569682106375694e-11,3670403.379909078,3670403.379909078,0.10907940516566682,0.0013399333853059137,0.0012035159201162493,500.10524069191763,-0.009132557660878726
20250516,50,5.093170329928398e-11,3662838.553887425,3662838.553887425,0.1810328147237048,-0.0018346297418722068,-0.0020610339623871043,830.9948162035267,-0.004636006272728532
20250519,50,-6.821210263296962e-12,3686471.4270289186,3686471.4270289186,0.018851873961996213,0.00647564182387117,0.006452065193103262,86.35739214735631,-0.003070156289188164
20250520,50,-6.693881005048752e-10,3743081.148945716,3743081.1489457157,1.339385442403234,0.01703114167875741,0.015356072341084603,6175.095251623333,0.005422855831583195
20250521,50,1.0186340659856796e-10,3724052.4446006916,3724052.4446006916,0.3545601453596915,-0.004640278830856603,-0.0050837007235026155,1659.7641273928373,0.004671473451456354
20250522,50,3.637978807091713e-12,3680002.3078406993,3680002.3078406993,0.10935260903977627,-0.011691789843142786,-0.011828548984012865,509.29821287899296,-0.0006423277491894863
20250523,50,1.6370904631912708e-10,3642095.196606418,3642095.196606418,0.18137565698909525,-0.010074005996396407,-0.010300838984126592,834.7459183416634,-0.008071560769940644
20250526,50,-1.0913936421275139e-11,3644407.266573573,3644407.266573573,0.018617583864689508,0.0006581022747371712,0.000634818653095337,84.80116654077379,-0.005709900802728041
20250527,50,2.9103830456733704e-11,3615915.337230483,3615915.337230483,1.3335358988740875,-0.006150233444436881,-0.007817987194904674,6077.973887060331,-0.0053650848563330245
20250528,50,-1.8917489796876907e-10,3568901.3514006226,3568901.3514006226,0.3531276878388063,-0.012560329368071277,-0.013001959793082274,1596.8982271849395,-0.0008231240693037378
20250529,50,-8.185452315956354e-11,3651348.726633909,3651348.726633909,0.1114324722936225,0.023240972535837123,0.023101612265334692,497.3630577271405,0.005855530391425834
20250530,50,-6.548361852765083e-11,3614216.2955328226,3614216.2955328226,0.187547161645718,-0.009934959788965858,-0.010169511016636879,856.4283264868649,-0.004785938517424926
20250603,50,-1.0913936421275139e-11,3631037.9581487924,3631037.9581487924,0.018977343440942686,0.004678037893260489,0.004654304347186278,85.77816897220856,0.0030676269245482057
20250604,50,7.8580342233181e-10,3753522.863070928,3753522.863070929,1.35416796056677,0.03542630927363266,0.03373275254455965,6149.368767542381,0.004343235940006185
20250605,50,0.0,3774701.5357932965,3774701.5357932965,0.3579472405425497,0.0060900033494522,0.00564234546983422,1680.294085980001,0.002277949253231437
20250606,50,4.3655745685100555e-11,3796413.8259589765,3796413.8259589765,0.11142282527728053,0.005891403026403674,0.0057520548207044,525.9978860637555,-0.0009210957304880418
20250609,50,-7.275957614183426e-12,3803790.789133585,3803790.789133585,0.18671855289015726,0.0021766548466051194,0.001943139898018087,886.5193793837489,0.0029070330980449643
20250610,50,0.0,3782609.039017907,3782609.039017907,0.019052658728947663,-0.0055447619381010504,-0.005568589675380875,90.63572759089124,-0.005091235023245155
20250611,50,-1.280568540096283e-09,3807795.2063060664,3807795.206306065,1.306535209328686,0.008292397441943988,0.006658411437280742,6180.730230867736,0.007543723327272378
20250612,50,-1.0186340659856796e-10,3820617.435545589,3820617.435545589,0.36192638355283685,0.003819997441090628,0.0033673631445012564,1723.5387047626086,-0.0006229097475155543
20250613,50,4.001776687800884e-11,3759069.9431291753,3759069.9431291753,0.11632958295120568,-0.01596382050375489,-0.01610930522480447,555.8414618473279,-0.007198244118646335
20250616,50,-9.822542779147625e-11,3810366.559538352,3810366.559538352,0.18729967068275885,0.01388033427605051,0.013646092566842682,880.5309685111941,0.002487693256285839
20250617,50,1.318767317570746e-11,3732049.017453029,3732049.017453029,0.01861454831382614,-0.020530528020104022,-0.020553807845408834,88.70466785381953,-0.0008819516551094031
20250618,50,1.0477378964424133e-09,3719879.723331361,3719879.723331362,1.3041417947768421,-0.001629761356570003,-0.0032607540964110227,6086.944852196525,0.0011864989125354164
20250619,50,1.1641532182693481e-10,3645811.077150998,3645811.077150998,0.3697550273624785,-0.019449145185474026,-0.019911570182175486,1720.1653687912924,-0.008227055543231554
20250620,50,-1.4733814168721437e-10,3594649.4983451013,3594649.4983451013,0.11744335935535853,-0.013886098213790055,-0.014032975851803298,535.4881196543159,0.0009245422018608895
20250623,50,2.9103830456733704e-11,3612752.4529852546,3612752.4529852546,0.18855121781414066,0.005271890318141237,0.005036083392410795,847.6432472835896,0.002926524815408671
20250624,50,3.183231456205249e-12,3713319.7618320547,3713319.7618320547,0.019619651329993302,0.02786129292244044,0.027836756089861803,88.64550208747956,0.011957951441788905
20250625,50,1.6298145055770874e-09,3754743.3470509257,3754743.3470509276,1.3099738725300012,0.012793691317243061,0.011155404833338656,6083.481576224762,0.014352333286424601
20250626,50,-1.7462298274040222e-10,3782271.994606741,3782271.994606741,0.3661780219711089,0.007789650373508428,0.007331698870292946,1719.490359970347,-0.00354708716738128
20250627,50,8.003553375601768e-11,3810515.4191559725,3810515.4191559725,0.11997574033217136,0.007617361852507276,0.007467317154743247,567.5098582923741,-0.006148398405025679
20250630,50,-9.458744898438454e-11,3878153.930449637,3878153.930449637,0.18880094330650335,0.017986608044974428,0.017750488806222098,899.736000025792,0.003651755342974017
20250701,50,4.092726157978177e-12,3894263.0967078735,3894263.0967078735,0.019345284131201793,0.004178017028044989,0.004153823326029871,93.82690056163736,0.0016978571391006447
20250702,50,4.3655745685100555e-10,3869888.133698671,3869888.1336986716,1.2889962158995973,-0.004647146504905719,-0.006259197800428051,6277.751870152448,0.00023407448889889437
20250703,50,-4.3655745685100555e-10,3912926.785975723,3912926.7859757226,0.3851500783557927,0.011603098692770653,0.011121420255607362,1864.0416682368643,0.006182720125535335
20250704,50,-6.912159733474255e-11,3875969.0936250472,3875969.0936250472,0.11970558682800171,-0.009295318427289923,-0.0094450252642434,585.7918923589681,0.003562388906882541
20250707,50,-7.275957614183426e-12,3894934.3889349406,3894934.3889349406,0.18689119174224342,0.005126776917078857,0.004893046061973605,905.9335706149187,-0.004276225568990322
20250708,50,8.185452315956354e-12,3947986.369168898,3947986.369168898,0.01926061150621608,0.013644851327352159,0.013620763519065271,93.82043285077157,0.008392593859549047
20250709,50,-2.9103830456733704e-11,3904317.5762283625,3904317.5762283625,1.2922297155054094,-0.009444934116927484,-0.01106102930890529,6380.321789207559,-0.001763707246055457
20250710,50,1.7462298274040222e-10,3933862.5810583415,3933862.5810583415,0.3774616253706607,0.008039327829273413,0.007567264766028536,1843.084114915454,0.004665956105733837
20250711,50,-5.4569682106375694e-11,3942098.0983367753,3942098.0983367753,0.12059728569473403,0.0022443159083533892,0.0020934938902259503,593.3130935114013,0.0011926860393338679
20250714,50,-5.4569682106375694e-11,4037814.117852277,4037814.117852277,0.18762301022300412,0.024515122402706258,0.02428047631688468,924.9978886997584,0.0007125622726074088
20250715,50,1.0459189070388675e-11,4081422.3648304776,4081422.3648304776,0.0186878626647491,0.010823335481076057,0.010799963966988013,94.3698295400306,0.00034761460367627173
20250716,50,-4.94765117764473e-10,4100191.3257744056,4100191.325774405,1.3117554654500558,0.00623914694474359,0.004598632355636401,6695.6329338125015,-0.0029515575814113015
20250717,50,-2.6193447411060333e-10,4120250.3433421776,4120250.343342177,0.37006173189716235,0.005355023584020735,0.004892215014864698,1897.6036807476228,0.00681001374051049
20250718,50,2.9103830456733704e-11,4140652.459819381,4140652.459819381,0.11921167964674265,0.005100758284859008,0.004951669140728532,614.2845972922577,0.005962982691001262
20250721,50,1.382431946694851e-10,4226247.727086865,4226247.727086865,0.17913176763845545,0.02089595417832757,0.020671927455417904,927.6168012805956,0.006667063195941569
20250722,50,6.366462912410498e-12,4256595.131584127,4256595.131584127,0.018229298579909077,0.007203495051129938,0.007180697028893901,96.35008965698896,0.008163046119558537
20250723,50,9.313225746154785e-10,4262781.365232187,4262781.365232188,1.3195906458559197,0.003103642582003241,0.001453329117951263,7024.716256671161,0.00019672450184127221
20250724,50,0.0,4293496.808916483,4293496.808916483,0.36752378069228636,0.00766512810534814,0.007205493562211229,1959.321565301099,0.0071043554995868785
20250725,50,-3.2741809263825417e-11,4329364.641962377,4329364.641962377,0.11496571185640622,0.008497769876936623,0.008353990847601356,617.3148036396847,-0.005271922389312067
20250728,50,1.1641532182693481e-10,4434694.779164207,4434694.779164207,0.17666221901304807,0.024550174958344106,0.024329236715456393,956.5222168155374,0.0020984873048641717
20250729,50,1.6370904631912708e-11,4492440.652592336,4492440.652592336,0.01764830911572613,0.01304345762875947,0.01302138620665394,97.8800203809238,0.003917115239085778
20250730,50,5.238689482212067e-10,4483651.963390221,4483651.963390222,1.3336688253444238,-0.0002884084012302335,-0.0019563283929066033,7493.031575878394,-0.00018949790929712051
20250731,50,-5.820766091346741e-11,4453857.160198758,4453857.160198758,0.35187830898153244,-0.006205140814733223,-0.00664520873492036,1973.1113943715334,-0.018222684852631565
20250801,50,-7.639755494892597e-11,4475993.5292041665,4475993.5292041665,0.11443744813812477,0.005113275293837649,0.004970156924480218,637.4287741181348,-0.0050698411558057765
20250804,50,5.820766091346741e-11,4572136.896330926,4572136.896330926,0.17281767827702404,0.021695912584296373,0.02147978242136861,967.3972107304243,0.0038900068425371526
20250805,50,-3.183231456205249e-12,4641802.016245044,4641802.016245044,0.017478934621016285,0.015258743683944198,0.015236884085868763,99.9450748990803,0.008044729775498416
20250806,50,-1.5133991837501526e-09,4656023.553672595,4656023.553672593,1.3470070255688738,0.004748397723931097,0.003063796641428862,7819.584701327959,0.0024455519136337145
20250807,50,1.0186340659856796e-10,4638682.395199456,4638682.395199456,0.34561754624620866,-0.003292218724047169,-0.0037244567758808467,2012.5105501311605,0.00028705585229782393
20250808,50,-1.8189894035458565e-11,4639861.632383231,4639861.632383231,0.11454692603292702,0.00039747341940987724,0.00025421813422599193,664.515769401142,-0.0023572022613742583
20250811,50,-9.094947017729282e-11,4734380.433789563,4734380.433789563,0.175619323866768,0.02059067278613491,0.020371038814315456,1019.0712390126341,0.004273773803145531
20250812,50,-1.8189894035458565e-11,4786283.199404503,4786283.199404503,0.017385632383458218,0.010984690723333523,0.010962947811398172,102.93921684004862,0.005170295984199713
20250813,50,1.367880031466484e-09,4856120.289520578,4856120.289520579,1.3540645142053287,0.01628451760466043,0.014591090248225358,8105.222905516243,0.00790390482687342
20250814,50,-3.7834979593753815e-10,4717914.1392917875,4717914.1392917875,0.3407632967409959,-0.02803403188218656,-0.028460199086715043,2069.5192086391585,-0.0007816208179632911
20250815,50,1.3096723705530167e-10,4797427.435892546,4797427.435892546,0.11519822028090307,0.016997555111854856,0.01685348530159847,679.7089948530792,0.006958548113727536
20250818,50,-2.9103830456733704e-11,4881737.318924036,4881737.318924036,0.1759985339332128,0.017794085974836227,0.017573977753309045,1055.9532208204853,0.008818677858427604
20250819,50,-6.366462912410498e-12,4985962.848425793,4985962.848425793,0.017049242139239015,0.02137141188323688,0.02135008966945584,104.08944673648752,-0.003783165709871472
20250820,50,-4.0745362639427185e-10,5045075.862454142,5045075.862454142,1.354629941021767,0.013550021876842955,0.011855887383318997,8446.891644947167,0.011370458515621573
20250821,50,0.0,5097503.016728265,5097503.016728265,0.32944596675192567,0.010803760924173123,0.010391747459000511,2078.6391881478394,0.0039038526937729134
20250822,50,4.729372449219227e-11,5162502.187393693,5162502.187393693,0.11154402611909638,0.012890678242292397,0.012751178459752266,711.1005623313038,0.020971435942042538
20250825,50,0.0,5301321.292801881,5301321.292801881,0.1663768838363525,0.02709796310157575,0.02688988795920899,1074.1883776099503,0.02083692277864846
20250826,50,2.3646862246096134e-11,5317051.342315378,5317051.342315378,0.016402653882986673,0.00298770772154211,0.0029671941474014307,108.74904738411287,-0.0037212743328440823
20250827,50,-5.238689482212067e-10,5292691.310431672,5292691.310431671,1.393646266188515,-0.002838563397605909,-0.004581492694990308,9267.244560218183,-0.014927018327870134
20250828,50,-3.055902197957039e-10,5449869.583961265,5449869.583961265,0.3095166246342975,0.03008431977224224,0.029697230446786405,2048.7443091997093,0.017704778516881126
20250829,50,1.2732925824820995e-10,5489046.880442111,5489046.880442111,0.10306653708827919,0.007317564408847899,0.007188666788677356,702.4752196118404,0.00738770396941435
20250901,50,-5.093170329928398e-11,5685805.187204824,5685805.187204824,0.16488763635627368,0.03605183595365591,0.03584562330188468,1131.9109129125525,0.005993649960034597
20250902,50,-6.366462912410498e-12,5534253.295344436,5534253.295344436,0.014959231484439636,-0.02663572081577692,-0.026654429209329256,106.37228110408292,-0.00735199469302994
20250903,50,-8.731149137020111e-10,5499036.388494089,5499036.388494088,1.4161880261236721,-0.004592322670473936,-0.006363443263424973,9801.82997799183,-0.006819624069982377
20250904,50,2.764863893389702e-10,5366313.366597407,5366313.366597407,0.30929861161973393,-0.023748870476688277,-0.0241356871495495,2127.1189597393927,-0.021216303869546982
20250905,50,-8.003553375601768e-11,5562246.163976,5562246.163976,0.10424698124475865,0.03664199446071659,0.03651162054720403,699.6272747388409,0.021789657928137807
20250908,50,-8.003553375601768e-11,5570525.388381611,5570525.388381611,0.16767728856746847,0.0016981692784940883,0.0014884678170541399,1166.411149475111,0.0016250834104036826
20250909,50,3.637978807091713e-12,5504672.927041185,5504672.927041185,0.014585182219542569,-0.01180334834536323,-0.011821588943436656,101.60971466750112,-0.007009375761109604
20250910,50,-2.9103830456733704e-10,5556796.451167037,5556796.451167037,1.4076774969290715,0.011229436449661678,0.009468959339945515,9690.85068453047,0.0020527433658958927
20250911,50,2.473825588822365e-10,5800282.141140241,5800282.141140241,0.30327079117192285,0.04419691516277546,0.043817637034746504,2107.5713558363677,0.02309587678617797
20250912,50,-7.639755494892597e-11,5809208.4363208935,5809208.4363208935,0.10293618257903482,0.0016676761441298815,0.0015389415486084523,746.6969753505833,-0.0057247806717385386
20250915,50,-1.2369127944111824e-10,5824733.660585807,5824733.660585807,0.17123500825563537,0.0028866705834960094,0.002672519747758617,1244.0468416109488,0.002445312890452467
20250916,50,1.0913936421275139e-11,5849405.795177184,5849405.795177184,0.014779600267328444,0.004254237002191408,0.0042357532599861525,107.66287539658695,-0.0021440283647959912
20250917,50,2.3283064365386963e-09,5902721.360364968,5902721.36036497,1.4032090309041814,0.010869586371472062,0.0091146976384755,10265.056324682195,0.006120769210039123
20250918,50,-2.9103830456733704e-10,5835359.644717373,5835359.644717373,0.29934317628150653,-0.011037610041129797,-0.01141197619455847,2209.779090440651,-0.011626836427765741
20250919,50,-8.36735125631094e-11,5830228.038690547,5830228.038690547,0.10328362996504453,-0.0007502292937207056,-0.0008793984157379198,753.7482819634101,0.0008471337622097952
20250922,50,-5.093170329928398e-11,5926352.082748273,5926352.082748273,0.17086185706836188,0.016700868441601013,0.016487184278183964,1245.8274009788638,0.004595484215122125
20250923,50,-6.366462912410498e-12,5907293.732005652,5907293.732005652,0.014496948731357462,-0.003197735171148186,-0.00321586542218788,107.4462510099741,-0.0006257230341430997
